frequency_hz,method,controller,psd_n2m2_per_hz
0.000000,unshaped,standard_pd,1.540558e-03
0.048828,unshaped,standard_pd,5.044257e-03
0.097656,unshaped,standard_pd,1.073675e-02
0.146484,unshaped,standard_pd,2.102640e-02
0.195313,unshaped,standard_pd,3.550892e-02
0.244141,unshaped,standard_pd,5.604981e-02
0.292969,unshaped,standard_pd,1.059698e-01
0.341797,unshaped,standard_pd,2.955444e-01
0.390625,unshaped,standard_pd,8.709060e-01
0.439453,unshaped,standard_pd,1.248256e+00
0.488281,unshaped,standard_pd,2.751605e-01
0.537109,unshaped,standard_pd,5.391455e-02
0.585938,unshaped,standard_pd,2.049445e-02
0.634766,unshaped,standard_pd,7.642594e-03
0.683594,unshaped,standard_pd,3.548127e-03
0.732422,unshaped,standard_pd,1.585674e-03
0.781250,unshaped,standard_pd,6.668497e-04
0.830078,unshaped,standard_pd,2.594920e-04
0.878906,unshaped,standard_pd,2.159554e-04
0.927734,unshaped,standard_pd,3.405854e-04
0.976563,unshaped,standard_pd,6.356994e-04
1.025391,unshaped,standard_pd,1.120337e-03
1.074219,unshaped,standard_pd,1.811052e-03
1.123047,unshaped,standard_pd,2.728670e-03
1.171875,unshaped,standard_pd,4.095595e-03
1.220703,unshaped,standard_pd,6.312214e-03
1.269531,unshaped,standard_pd,9.996310e-03
1.318359,unshaped,standard_pd,1.586635e-02
1.367188,unshaped,standard_pd,2.769467e-02
1.416016,unshaped,standard_pd,5.454823e-02
1.464844,unshaped,standard_pd,8.470684e-02
1.513672,unshaped,standard_pd,1.008472e-01
1.562500,unshaped,standard_pd,6.632692e-02
1.611328,unshaped,standard_pd,3.680019e-02
1.660156,unshaped,standard_pd,2.282014e-02
1.708984,unshaped,standard_pd,1.433403e-02
1.757813,unshaped,standard_pd,9.707288e-03
1.806641,unshaped,standard_pd,7.106637e-03
1.855469,unshaped,standard_pd,5.421337e-03
1.904297,unshaped,standard_pd,4.186316e-03
1.953125,unshaped,standard_pd,3.326342e-03
2.001953,unshaped,standard_pd,2.724713e-03
2.050781,unshaped,standard_pd,2.272398e-03
2.099609,unshaped,standard_pd,1.899835e-03
2.148438,unshaped,standard_pd,1.606252e-03
2.197266,unshaped,standard_pd,1.386836e-03
2.246094,unshaped,standard_pd,1.209222e-03
2.294922,unshaped,standard_pd,1.050979e-03
2.343750,unshaped,standard_pd,9.188510e-04
2.392578,unshaped,standard_pd,8.186624e-04
2.441406,unshaped,standard_pd,7.324269e-04
2.490234,unshaped,standard_pd,6.508713e-04
2.539063,unshaped,standard_pd,5.819331e-04
2.587891,unshaped,standard_pd,5.296550e-04
2.636719,unshaped,standard_pd,4.816061e-04
2.685547,unshaped,standard_pd,4.341202e-04
2.734375,unshaped,standard_pd,3.948552e-04
2.783203,unshaped,standard_pd,3.648658e-04
2.832031,unshaped,standard_pd,3.352652e-04
2.880859,unshaped,standard_pd,3.054682e-04
2.929688,unshaped,standard_pd,2.817711e-04
2.978516,unshaped,standard_pd,2.630525e-04
3.027344,unshaped,standard_pd,2.433643e-04
3.076172,unshaped,standard_pd,2.238494e-04
3.125000,unshaped,standard_pd,2.090163e-04
3.173828,unshaped,standard_pd,1.964528e-04
3.222656,unshaped,standard_pd,1.825212e-04
3.271484,unshaped,standard_pd,1.694072e-04
3.320313,unshaped,standard_pd,1.598417e-04
3.369141,unshaped,standard_pd,1.508861e-04
3.417969,unshaped,standard_pd,1.406906e-04
3.466797,unshaped,standard_pd,1.317350e-04
3.515625,unshaped,standard_pd,1.252554e-04
3.564453,unshaped,standard_pd,1.185289e-04
3.613281,unshaped,standard_pd,1.109344e-04
3.662109,unshaped,standard_pd,1.048109e-04
3.710938,unshaped,standard_pd,1.001607e-04
3.759766,unshaped,standard_pd,9.483084e-05
3.808594,unshaped,standard_pd,8.916698e-05
3.857422,unshaped,standard_pd,8.498753e-05
3.906250,unshaped,standard_pd,8.146148e-05
3.955078,unshaped,standard_pd,7.710806e-05
4.003906,unshaped,standard_pd,7.288036e-05
4.052734,unshaped,standard_pd,6.999375e-05
4.101563,unshaped,standard_pd,6.721736e-05
4.150391,unshaped,standard_pd,6.366095e-05
4.199219,unshaped,standard_pd,6.054495e-05
4.248047,unshaped,standard_pd,5.844993e-05
4.296875,unshaped,standard_pd,5.610207e-05
4.345703,unshaped,standard_pd,5.323756e-05
4.394531,unshaped,standard_pd,5.100368e-05
4.443359,unshaped,standard_pd,4.939738e-05
4.492188,unshaped,standard_pd,4.733037e-05
4.541016,unshaped,standard_pd,4.501950e-05
4.589844,unshaped,standard_pd,4.344780e-05
4.638672,unshaped,standard_pd,4.215734e-05
4.687500,unshaped,standard_pd,4.032776e-05
4.736328,unshaped,standard_pd,3.850319e-05
4.785156,unshaped,standard_pd,3.737539e-05
4.833984,unshaped,standard_pd,3.626991e-05
4.882813,unshaped,standard_pd,3.469603e-05
4.931641,unshaped,standard_pd,3.331466e-05
4.980469,unshaped,standard_pd,3.245917e-05
5.029297,unshaped,standard_pd,3.143404e-05
5.078125,unshaped,standard_pd,3.008375e-05
5.126953,unshaped,standard_pd,2.909379e-05
5.175781,unshaped,standard_pd,2.842203e-05
5.224609,unshaped,standard_pd,2.743464e-05
5.273438,unshaped,standard_pd,2.628940e-05
5.322266,unshaped,standard_pd,2.557551e-05
5.371094,unshaped,standard_pd,2.501779e-05
5.419922,unshaped,standard_pd,2.410973e-05
5.468750,unshaped,standard_pd,2.318093e-05
5.517578,unshaped,standard_pd,2.265805e-05
5.566406,unshaped,standard_pd,2.213429e-05
5.615234,unshaped,standard_pd,2.131130e-05
5.664063,unshaped,standard_pd,2.061111e-05
5.712891,unshaped,standard_pd,2.022085e-05
5.761719,unshaped,standard_pd,1.968753e-05
5.810547,unshaped,standard_pd,1.895029e-05
5.859375,unshaped,standard_pd,1.843992e-05
5.908203,unshaped,standard_pd,1.813575e-05
5.957031,unshaped,standard_pd,1.760486e-05
6.005859,unshaped,standard_pd,1.694814e-05
6.054688,unshaped,standard_pd,1.657585e-05
6.103516,unshaped,standard_pd,1.630540e-05
6.152344,unshaped,standard_pd,1.580257e-05
6.201172,unshaped,standard_pd,1.527969e-05
6.250000,unshaped,standard_pd,1.500282e-05
6.298828,unshaped,standard_pd,1.471883e-05
6.347656,unshaped,standard_pd,1.424121e-05
6.396484,unshaped,standard_pd,1.384943e-05
6.445313,unshaped,standard_pd,1.365330e-05
6.494141,unshaped,standard_pd,1.335076e-05
6.542969,unshaped,standard_pd,1.289929e-05
6.591797,unshaped,standard_pd,1.261004e-05
6.640625,unshaped,standard_pd,1.245406e-05
6.689453,unshaped,standard_pd,1.214233e-05
6.738281,unshaped,standard_pd,1.174949e-05
6.787109,unshaped,standard_pd,1.152872e-05
6.835938,unshaped,standard_pd,1.137455e-05
6.884766,unshaped,standard_pd,1.106843e-05
6.933594,unshaped,standard_pd,1.075661e-05
6.982422,unshaped,standard_pd,1.060545e-05
7.031250,unshaped,standard_pd,1.042723e-05
7.080078,unshaped,standard_pd,1.012053e-05
7.128906,unshaped,standard_pd,9.890402e-06
7.177734,unshaped,standard_pd,9.790033e-06
7.226563,unshaped,standard_pd,9.599613e-06
7.275391,unshaped,standard_pd,9.305484e-06
7.324219,unshaped,standard_pd,9.125578e-06
7.373047,unshaped,standard_pd,9.036460e-06
7.421875,unshaped,standard_pd,8.840680e-06
7.470703,unshaped,standard_pd,8.589622e-06
7.519531,unshaped,standard_pd,8.462914e-06
7.568359,unshaped,standard_pd,8.358308e-06
7.617188,unshaped,standard_pd,8.149030e-06
7.666016,unshaped,standard_pd,7.957361e-06
7.714844,unshaped,standard_pd,7.876083e-06
7.763672,unshaped,standard_pd,7.759112e-06
7.812500,unshaped,standard_pd,7.544409e-06
7.861328,unshaped,standard_pd,7.396844e-06
7.910156,unshaped,standard_pd,7.346801e-06
7.958984,unshaped,standard_pd,7.219753e-06
8.007813,unshaped,standard_pd,7.018456e-06
8.056641,unshaped,standard_pd,6.904804e-06
8.105469,unshaped,standard_pd,6.847612e-06
8.154297,unshaped,standard_pd,6.707167e-06
8.203125,unshaped,standard_pd,6.545047e-06
8.251953,unshaped,standard_pd,6.472052e-06
8.300781,unshaped,standard_pd,6.400967e-06
8.349609,unshaped,standard_pd,6.242622e-06
8.398438,unshaped,standard_pd,6.111944e-06
8.447266,unshaped,standard_pd,6.078915e-06
8.496094,unshaped,standard_pd,5.999158e-06
8.544922,unshaped,standard_pd,5.839150e-06
8.593750,unshaped,standard_pd,5.738880e-06
8.642578,unshaped,standard_pd,5.712365e-06
8.691406,unshaped,standard_pd,5.624192e-06
8.740234,unshaped,standard_pd,5.480677e-06
8.789063,unshaped,standard_pd,5.409093e-06
8.837891,unshaped,standard_pd,5.373262e-06
8.886719,unshaped,standard_pd,5.263863e-06
8.935547,unshaped,standard_pd,5.146623e-06
8.984375,unshaped,standard_pd,5.111669e-06
9.033203,unshaped,standard_pd,5.065822e-06
9.082031,unshaped,standard_pd,4.939067e-06
9.130859,unshaped,standard_pd,4.843384e-06
9.179688,unshaped,standard_pd,4.828988e-06
9.228516,unshaped,standard_pd,4.782143e-06
9.277344,unshaped,standard_pd,4.661271e-06
9.326172,unshaped,standard_pd,4.586123e-06
9.375000,unshaped,standard_pd,4.571721e-06
9.423828,unshaped,standard_pd,4.505318e-06
9.472656,unshaped,standard_pd,4.400922e-06
9.521484,unshaped,standard_pd,4.357099e-06
9.570313,unshaped,standard_pd,4.334261e-06
9.619141,unshaped,standard_pd,4.247159e-06
9.667969,unshaped,standard_pd,4.155702e-06
9.716797,unshaped,standard_pd,4.137317e-06
9.765625,unshaped,standard_pd,4.112275e-06
9.814453,unshaped,standard_pd,4.015741e-06
9.863281,unshaped,standard_pd,3.938208e-06
9.912109,unshaped,standard_pd,3.932820e-06
9.960938,unshaped,standard_pd,3.900418e-06
10.009766,unshaped,standard_pd,3.812322e-06
10.058594,unshaped,standard_pd,3.758341e-06
10.107422,unshaped,standard_pd,3.745626e-06
10.156250,unshaped,standard_pd,3.694559e-06
10.205078,unshaped,standard_pd,3.615310e-06
10.253906,unshaped,standard_pd,3.588476e-06
10.302734,unshaped,standard_pd,3.576340e-06
10.351563,unshaped,standard_pd,3.505129e-06
10.400391,unshaped,standard_pd,3.431765e-06
10.449219,unshaped,standard_pd,3.420015e-06
10.498047,unshaped,standard_pd,3.405573e-06
10.546875,unshaped,standard_pd,3.335746e-06
10.595703,unshaped,standard_pd,3.276992e-06
10.644531,unshaped,standard_pd,3.268068e-06
10.693359,unshaped,standard_pd,3.242719e-06
10.742188,unshaped,standard_pd,3.178889e-06
10.791016,unshaped,standard_pd,3.142291e-06
10.839844,unshaped,standard_pd,3.134224e-06
10.888672,unshaped,standard_pd,3.087758e-06
10.937500,unshaped,standard_pd,3.027833e-06
10.986328,unshaped,standard_pd,3.011177e-06
11.035156,unshaped,standard_pd,3.003557e-06
11.083984,unshaped,standard_pd,2.948614e-06
11.132813,unshaped,standard_pd,2.889649e-06
11.181641,unshaped,standard_pd,2.879831e-06
11.230469,unshaped,standard_pd,2.868419e-06
11.279297,unshaped,standard_pd,2.816818e-06
11.328125,unshaped,standard_pd,2.776881e-06
11.376953,unshaped,standard_pd,2.768782e-06
11.425781,unshaped,standard_pd,2.740919e-06
11.474609,unshaped,standard_pd,2.691121e-06
11.523438,unshaped,standard_pd,2.671667e-06
11.572266,unshaped,standard_pd,2.666590e-06
11.621094,unshaped,standard_pd,2.626884e-06
11.669922,unshaped,standard_pd,2.575645e-06
11.718750,unshaped,standard_pd,2.565853e-06
11.767578,unshaped,standard_pd,2.561607e-06
11.816406,unshaped,standard_pd,2.515951e-06
11.865234,unshaped,standard_pd,2.473179e-06
11.914063,unshaped,standard_pd,2.465732e-06
11.962891,unshaped,standard_pd,2.451856e-06
12.011719,unshaped,standard_pd,2.411160e-06
12.060547,unshaped,standard_pd,2.385747e-06
12.109375,unshaped,standard_pd,2.382886e-06
12.158203,unshaped,standard_pd,2.354181e-06
12.207031,unshaped,standard_pd,2.309792e-06
12.255859,unshaped,standard_pd,2.300201e-06
12.304688,unshaped,standard_pd,2.302855e-06
12.353516,unshaped,standard_pd,2.266323e-06
12.402344,unshaped,standard_pd,2.222317e-06
12.451172,unshaped,standard_pd,2.216036e-06
12.500000,unshaped,standard_pd,2.212142e-06
12.548828,unshaped,standard_pd,2.176439e-06
12.597656,unshaped,standard_pd,2.143110e-06
12.646484,unshaped,standard_pd,2.141848e-06
12.695313,unshaped,standard_pd,2.126210e-06
12.744141,unshaped,standard_pd,2.086880e-06
12.792969,unshaped,standard_pd,2.072283e-06
12.841797,unshaped,standard_pd,2.076456e-06
12.890625,unshaped,standard_pd,2.050375e-06
12.939453,unshaped,standard_pd,2.008922e-06
12.988281,unshaped,standard_pd,2.002403e-06
13.037109,unshaped,standard_pd,2.009541e-06
13.085938,unshaped,standard_pd,1.980191e-06
13.134766,unshaped,standard_pd,1.941694e-06
13.183594,unshaped,standard_pd,1.936548e-06
13.232422,unshaped,standard_pd,1.934095e-06
13.281250,unshaped,standard_pd,1.901524e-06
13.330078,unshaped,standard_pd,1.878824e-06
13.378906,unshaped,standard_pd,1.880806e-06
13.427734,unshaped,standard_pd,1.866087e-06
13.476563,unshaped,standard_pd,1.829663e-06
13.525391,unshaped,standard_pd,1.816271e-06
13.574219,unshaped,standard_pd,1.826444e-06
13.623047,unshaped,standard_pd,1.807555e-06
13.671875,unshaped,standard_pd,1.769108e-06
13.720703,unshaped,standard_pd,1.761955e-06
13.769531,unshaped,standard_pd,1.768639e-06
13.818359,unshaped,standard_pd,1.746858e-06
13.867188,unshaped,standard_pd,1.715978e-06
13.916016,unshaped,standard_pd,1.711281e-06
13.964844,unshaped,standard_pd,1.707277e-06
14.013672,unshaped,standard_pd,1.679970e-06
14.062500,unshaped,standard_pd,1.661111e-06
14.111328,unshaped,standard_pd,1.666510e-06
14.160156,unshaped,standard_pd,1.655335e-06
14.208984,unshaped,standard_pd,1.620589e-06
14.257813,unshaped,standard_pd,1.609152e-06
14.306641,unshaped,standard_pd,1.618450e-06
14.355469,unshaped,standard_pd,1.606814e-06
14.404297,unshaped,standard_pd,1.576272e-06
14.453125,unshaped,standard_pd,1.566256e-06
14.501953,unshaped,standard_pd,1.569391e-06
14.550781,unshaped,standard_pd,1.551507e-06
14.599609,unshaped,standard_pd,1.529367e-06
14.648438,unshaped,standard_pd,1.527713e-06
14.697266,unshaped,standard_pd,1.521840e-06
14.746094,unshaped,standard_pd,1.496454e-06
14.794922,unshaped,standard_pd,1.481741e-06
14.843750,unshaped,standard_pd,1.487394e-06
14.892578,unshaped,standard_pd,1.478933e-06
14.941406,unshaped,standard_pd,1.451498e-06
14.990234,unshaped,standard_pd,1.438985e-06
15.039063,unshaped,standard_pd,1.446058e-06
15.087891,unshaped,standard_pd,1.436682e-06
15.136719,unshaped,standard_pd,1.414669e-06
15.185547,unshaped,standard_pd,1.407981e-06
15.234375,unshaped,standard_pd,1.404920e-06
15.283203,unshaped,standard_pd,1.387697e-06
15.332031,unshaped,standard_pd,1.372968e-06
15.380859,unshaped,standard_pd,1.374312e-06
15.429688,unshaped,standard_pd,1.368623e-06
15.478516,unshaped,standard_pd,1.343787e-06
15.527344,unshaped,standard_pd,1.331224e-06
15.576172,unshaped,standard_pd,1.337135e-06
15.625000,unshaped,standard_pd,1.330558e-06
15.673828,unshaped,standard_pd,1.308440e-06
15.722656,unshaped,standard_pd,1.300431e-06
15.771484,unshaped,standard_pd,1.302284e-06
15.820313,unshaped,standard_pd,1.291832e-06
15.869141,unshaped,standard_pd,1.276541e-06
15.917969,unshaped,standard_pd,1.274360e-06
15.966797,unshaped,standard_pd,1.270968e-06
16.015625,unshaped,standard_pd,1.250413e-06
16.064453,unshaped,standard_pd,1.238893e-06
16.113281,unshaped,standard_pd,1.245231e-06
16.162109,unshaped,standard_pd,1.239255e-06
16.210938,unshaped,standard_pd,1.216081e-06
16.259766,unshaped,standard_pd,1.205051e-06
16.308594,unshaped,standard_pd,1.210432e-06
16.357422,unshaped,standard_pd,1.204362e-06
16.406250,unshaped,standard_pd,1.187005e-06
16.455078,unshaped,standard_pd,1.182870e-06
16.503906,unshaped,standard_pd,1.183797e-06
16.552734,unshaped,standard_pd,1.169273e-06
16.601563,unshaped,standard_pd,1.155679e-06
16.650391,unshaped,standard_pd,1.160786e-06
16.699219,unshaped,standard_pd,1.157973e-06
16.748047,unshaped,standard_pd,1.137056e-06
16.796875,unshaped,standard_pd,1.124298e-06
16.845703,unshaped,standard_pd,1.131623e-06
16.894531,unshaped,standard_pd,1.129612e-06
16.943359,unshaped,standard_pd,1.108248e-06
16.992188,unshaped,standard_pd,1.098483e-06
17.041016,unshaped,standard_pd,1.103764e-06
17.089844,unshaped,standard_pd,1.096350e-06
17.138672,unshaped,standard_pd,1.081929e-06
17.187500,unshaped,standard_pd,1.081405e-06
17.236328,unshaped,standard_pd,1.083357e-06
17.285156,unshaped,standard_pd,1.066998e-06
17.333984,unshaped,standard_pd,1.052830e-06
17.382813,unshaped,standard_pd,1.059148e-06
17.431641,unshaped,standard_pd,1.061959e-06
17.480469,unshaped,standard_pd,1.041803e-06
17.529297,unshaped,standard_pd,1.027599e-06
17.578125,unshaped,standard_pd,1.033655e-06
17.626953,unshaped,standard_pd,1.032100e-06
17.675781,unshaped,standard_pd,1.015953e-06
17.724609,unshaped,standard_pd,1.008007e-06
17.773438,unshaped,standard_pd,1.012066e-06
17.822266,unshaped,standard_pd,1.004853e-06
17.871094,unshaped,standard_pd,9.903179e-07
17.919922,unshaped,standard_pd,9.921535e-07
17.968750,unshaped,standard_pd,9.961917e-07
18.017578,unshaped,standard_pd,9.812158e-07
18.066406,unshaped,standard_pd,9.661541e-07
18.115234,unshaped,standard_pd,9.711056e-07
18.164063,unshaped,standard_pd,9.754481e-07
18.212891,unshaped,standard_pd,9.606328e-07
18.261719,unshaped,standard_pd,9.466620e-07
18.310547,unshaped,standard_pd,9.485547e-07
18.359375,unshaped,standard_pd,9.479457e-07
18.408203,unshaped,standard_pd,9.347720e-07
18.457031,unshaped,standard_pd,9.305067e-07
18.505859,unshaped,standard_pd,9.337845e-07
18.554688,unshaped,standard_pd,9.249798e-07
18.603516,unshaped,standard_pd,9.120356e-07
18.652344,unshaped,standard_pd,9.134768e-07
18.701172,unshaped,standard_pd,9.187684e-07
18.750000,unshaped,standard_pd,9.076609e-07
18.798828,unshaped,standard_pd,8.931769e-07
18.847656,unshaped,standard_pd,8.952452e-07
18.896484,unshaped,standard_pd,8.980422e-07
18.945313,unshaped,standard_pd,8.873590e-07
18.994141,unshaped,standard_pd,8.775152e-07
19.042969,unshaped,standard_pd,8.779063e-07
19.091797,unshaped,standard_pd,8.732223e-07
19.140625,unshaped,standard_pd,8.637001e-07
19.189453,unshaped,standard_pd,8.623335e-07
19.238281,unshaped,standard_pd,8.656496e-07
19.287109,unshaped,standard_pd,8.566378e-07
19.335938,unshaped,standard_pd,8.435772e-07
19.384766,unshaped,standard_pd,8.457005e-07
19.433594,unshaped,standard_pd,8.501205e-07
19.482422,unshaped,standard_pd,8.413282e-07
19.531250,unshaped,standard_pd,8.313302e-07
19.580078,unshaped,standard_pd,8.306993e-07
19.628906,unshaped,standard_pd,8.299411e-07
19.677734,unshaped,standard_pd,8.209108e-07
19.726563,unshaped,standard_pd,8.164095e-07
19.775391,unshaped,standard_pd,8.175628e-07
19.824219,unshaped,standard_pd,8.103383e-07
19.873047,unshaped,standard_pd,7.995294e-07
19.921875,unshaped,standard_pd,8.013961e-07
19.970703,unshaped,standard_pd,8.057616e-07
20.019531,unshaped,standard_pd,7.961907e-07
20.068359,unshaped,standard_pd,7.852661e-07
20.117188,unshaped,standard_pd,7.863147e-07
20.166016,unshaped,standard_pd,7.898853e-07
20.214844,unshaped,standard_pd,7.823004e-07
20.263672,unshaped,standard_pd,7.748824e-07
20.312500,unshaped,standard_pd,7.760854e-07
20.361328,unshaped,standard_pd,7.712140e-07
20.410156,unshaped,standard_pd,7.608833e-07
20.458984,unshaped,standard_pd,7.608324e-07
20.507813,unshaped,standard_pd,7.648819e-07
20.556641,unshaped,standard_pd,7.568571e-07
20.605469,unshaped,standard_pd,7.441161e-07
20.654297,unshaped,standard_pd,7.456905e-07
20.703125,unshaped,standard_pd,7.515071e-07
20.751953,unshaped,standard_pd,7.443475e-07
20.800781,unshaped,standard_pd,7.335065e-07
20.849609,unshaped,standard_pd,7.357713e-07
20.898438,unshaped,standard_pd,7.370653e-07
20.947266,unshaped,standard_pd,7.284799e-07
20.996094,unshaped,standard_pd,7.242716e-07
21.044922,unshaped,standard_pd,7.271134e-07
21.093750,unshaped,standard_pd,7.221267e-07
21.142578,unshaped,standard_pd,7.095006e-07
21.191406,unshaped,standard_pd,7.089444e-07
21.240234,unshaped,standard_pd,7.169511e-07
21.289063,unshaped,standard_pd,7.103460e-07
21.337891,unshaped,standard_pd,6.966444e-07
21.386719,unshaped,standard_pd,6.965924e-07
21.435547,unshaped,standard_pd,7.027729e-07
21.484375,unshaped,standard_pd,6.970398e-07
21.533203,unshaped,standard_pd,6.887176e-07
21.582031,unshaped,standard_pd,6.905143e-07
21.630859,unshaped,standard_pd,6.910738e-07
21.679688,unshaped,standard_pd,6.815080e-07
21.728516,unshaped,standard_pd,6.770203e-07
21.777344,unshaped,standard_pd,6.831628e-07
21.826172,unshaped,standard_pd,6.793414e-07
21.875000,unshaped,standard_pd,6.659538e-07
21.923828,unshaped,standard_pd,6.637013e-07
21.972656,unshaped,standard_pd,6.709584e-07
22.021484,unshaped,standard_pd,6.683533e-07
22.070313,unshaped,standard_pd,6.559848e-07
22.119141,unshaped,standard_pd,6.540927e-07
22.167969,unshaped,standard_pd,6.587499e-07
22.216797,unshaped,standard_pd,6.542506e-07
22.265625,unshaped,standard_pd,6.483894e-07
22.314453,unshaped,standard_pd,6.507420e-07
22.363281,unshaped,standard_pd,6.500970e-07
22.412109,unshaped,standard_pd,6.399593e-07
22.460938,unshaped,standard_pd,6.359255e-07
22.509766,unshaped,standard_pd,6.415332e-07
22.558594,unshaped,standard_pd,6.409013e-07
22.607422,unshaped,standard_pd,6.288908e-07
22.656250,unshaped,standard_pd,6.243102e-07
22.705078,unshaped,standard_pd,6.296135e-07
22.753906,unshaped,standard_pd,6.276825e-07
22.802734,unshaped,standard_pd,6.199588e-07
22.851563,unshaped,standard_pd,6.186468e-07
22.900391,unshaped,standard_pd,6.196921e-07
22.949219,unshaped,standard_pd,6.155252e-07
22.998047,unshaped,standard_pd,6.112375e-07
23.046875,unshaped,standard_pd,6.145030e-07
23.095703,unshaped,standard_pd,6.136328e-07
23.144531,unshaped,standard_pd,6.039403e-07
23.193359,unshaped,standard_pd,5.994016e-07
23.242188,unshaped,standard_pd,6.046186e-07
23.291016,unshaped,standard_pd,6.039969e-07
23.339844,unshaped,standard_pd,5.955789e-07
23.388672,unshaped,standard_pd,5.915251e-07
23.437500,unshaped,standard_pd,5.925184e-07
23.486328,unshaped,standard_pd,5.905709e-07
23.535156,unshaped,standard_pd,5.861372e-07
23.583984,unshaped,standard_pd,5.872447e-07
23.632813,unshaped,standard_pd,5.871863e-07
23.681641,unshaped,standard_pd,5.798301e-07
23.730469,unshaped,standard_pd,5.770812e-07
23.779297,unshaped,standard_pd,5.815860e-07
23.828125,unshaped,standard_pd,5.807692e-07
23.876953,unshaped,standard_pd,5.719730e-07
23.925781,unshaped,standard_pd,5.680012e-07
23.974609,unshaped,standard_pd,5.714750e-07
24.023438,unshaped,standard_pd,5.702436e-07
24.072266,unshaped,standard_pd,5.638220e-07
24.121094,unshaped,standard_pd,5.620220e-07
24.169922,unshaped,standard_pd,5.623983e-07
24.218750,unshaped,standard_pd,5.567359e-07
24.267578,unshaped,standard_pd,5.541877e-07
24.316406,unshaped,standard_pd,5.585906e-07
24.365234,unshaped,standard_pd,5.582170e-07
24.414063,unshaped,standard_pd,5.495315e-07
24.462891,unshaped,standard_pd,5.454571e-07
24.511719,unshaped,standard_pd,5.510481e-07
24.560547,unshaped,standard_pd,5.514167e-07
24.609375,unshaped,standard_pd,5.429601e-07
24.658203,unshaped,standard_pd,5.402961e-07
24.707031,unshaped,standard_pd,5.424285e-07
24.755859,unshaped,standard_pd,5.391593e-07
24.804688,unshaped,standard_pd,5.336036e-07
24.853516,unshaped,standard_pd,5.352032e-07
24.902344,unshaped,standard_pd,5.358677e-07
24.951172,unshaped,standard_pd,5.286597e-07
25.000000,unshaped,standard_pd,5.240120e-07
25.048828,unshaped,standard_pd,5.304787e-07
25.097656,unshaped,standard_pd,5.326476e-07
25.146484,unshaped,standard_pd,5.228505e-07
25.195313,unshaped,standard_pd,5.179742e-07
25.244141,unshaped,standard_pd,5.229240e-07
25.292969,unshaped,standard_pd,5.238858e-07
25.341797,unshaped,standard_pd,5.172008e-07
25.390625,unshaped,standard_pd,5.144135e-07
25.439453,unshaped,standard_pd,5.169293e-07
25.488281,unshaped,standard_pd,5.121558e-07
25.537109,unshaped,standard_pd,5.058433e-07
25.585938,unshaped,standard_pd,5.092149e-07
25.634766,unshaped,standard_pd,5.125088e-07
25.683594,unshaped,standard_pd,5.047511e-07
25.732422,unshaped,standard_pd,4.980985e-07
25.781250,unshaped,standard_pd,5.032336e-07
25.830078,unshaped,standard_pd,5.070363e-07
25.878906,unshaped,standard_pd,5.003317e-07
25.927734,unshaped,standard_pd,4.941727e-07
25.976563,unshaped,standard_pd,4.977923e-07
26.025391,unshaped,standard_pd,4.984367e-07
26.074219,unshaped,standard_pd,4.923411e-07
26.123047,unshaped,standard_pd,4.914739e-07
26.171875,unshaped,standard_pd,4.933845e-07
26.220703,unshaped,standard_pd,4.883401e-07
26.269531,unshaped,standard_pd,4.818294e-07
26.318359,unshaped,standard_pd,4.845596e-07
26.367188,unshaped,standard_pd,4.897719e-07
26.416016,unshaped,standard_pd,4.837555e-07
26.464844,unshaped,standard_pd,4.762117e-07
26.513672,unshaped,standard_pd,4.787572e-07
26.562500,unshaped,standard_pd,4.827479e-07
26.611328,unshaped,standard_pd,4.783007e-07
26.660156,unshaped,standard_pd,4.746444e-07
26.708984,unshaped,standard_pd,4.758616e-07
26.757813,unshaped,standard_pd,4.747383e-07
26.806641,unshaped,standard_pd,4.698641e-07
26.855469,unshaped,standard_pd,4.693318e-07
26.904297,unshaped,standard_pd,4.722782e-07
26.953125,unshaped,standard_pd,4.675714e-07
27.001953,unshaped,standard_pd,4.605055e-07
27.050781,unshaped,standard_pd,4.627454e-07
27.099609,unshaped,standard_pd,4.668275e-07
27.148438,unshaped,standard_pd,4.636313e-07
27.197266,unshaped,standard_pd,4.577152e-07
27.246094,unshaped,standard_pd,4.580635e-07
27.294922,unshaped,standard_pd,4.597015e-07
27.343750,unshaped,standard_pd,4.573537e-07
27.392578,unshaped,standard_pd,4.561316e-07
27.441406,unshaped,standard_pd,4.572838e-07
27.490234,unshaped,standard_pd,4.536688e-07
27.539063,unshaped,standard_pd,4.481040e-07
27.587891,unshaped,standard_pd,4.496406e-07
27.636719,unshaped,standard_pd,4.523938e-07
27.685547,unshaped,standard_pd,4.484772e-07
27.734375,unshaped,standard_pd,4.426131e-07
27.783203,unshaped,standard_pd,4.430885e-07
27.832031,unshaped,standard_pd,4.459484e-07
27.880859,unshaped,standard_pd,4.430779e-07
27.929688,unshaped,standard_pd,4.404026e-07
27.978516,unshaped,standard_pd,4.414703e-07
28.027344,unshaped,standard_pd,4.397368e-07
28.076172,unshaped,standard_pd,4.365518e-07
28.125000,unshaped,standard_pd,4.379200e-07
28.173828,unshaped,standard_pd,4.404922e-07
28.222656,unshaped,standard_pd,4.355479e-07
28.271484,unshaped,standard_pd,4.290866e-07
28.320313,unshaped,standard_pd,4.303571e-07
28.369141,unshaped,standard_pd,4.346249e-07
