frequency_hz,method,controller,psd_disp_m2_per_hz
39.062500,fourth,filtered_pd,8.138702e-18
39.111328,fourth,filtered_pd,2.240791e-18
39.160156,fourth,filtered_pd,3.523559e-18
39.208984,fourth,filtered_pd,2.063993e-18
39.257813,fourth,filtered_pd,1.498509e-18
39.306641,fourth,filtered_pd,3.208638e-18
39.355469,fourth,filtered_pd,3.562275e-18
39.404297,fourth,filtered_pd,2.295498e-17
39.453125,fourth,filtered_pd,7.755601e-17
39.501953,fourth,filtered_pd,7.682209e-17
39.550781,fourth,filtered_pd,4.677298e-17
39.599609,fourth,filtered_pd,2.803390e-17
39.648438,fourth,filtered_pd,2.212759e-17
39.697266,fourth,filtered_pd,2.040191e-17
39.746094,fourth,filtered_pd,1.778093e-17
39.794922,fourth,filtered_pd,1.415207e-17
39.843750,fourth,filtered_pd,9.443571e-18
39.892578,fourth,filtered_pd,5.989895e-18
39.941406,fourth,filtered_pd,4.901575e-18
39.990234,fourth,filtered_pd,4.913352e-18
40.039063,fourth,filtered_pd,2.115584e-18
40.087891,fourth,filtered_pd,3.369541e-18
40.136719,fourth,filtered_pd,3.729038e-18
40.185547,fourth,filtered_pd,2.442723e-18
40.234375,fourth,filtered_pd,3.063513e-17
40.283203,fourth,filtered_pd,8.164794e-17
40.332031,fourth,filtered_pd,6.542559e-17
40.380859,fourth,filtered_pd,3.446816e-17
40.429688,fourth,filtered_pd,1.870477e-17
40.478516,fourth,filtered_pd,1.408799e-17
40.527344,fourth,filtered_pd,1.206559e-17
40.576172,fourth,filtered_pd,9.487661e-18
40.625000,fourth,filtered_pd,7.542347e-18
40.673828,fourth,filtered_pd,7.035532e-18
40.722656,fourth,filtered_pd,8.331550e-18
40.771484,fourth,filtered_pd,7.986450e-18
40.820313,fourth,filtered_pd,5.194828e-18
40.869141,fourth,filtered_pd,3.045699e-18
40.917969,fourth,filtered_pd,5.231059e-18
40.966797,fourth,filtered_pd,3.017578e-18
41.015625,fourth,filtered_pd,3.742834e-18
41.064453,fourth,filtered_pd,4.070295e-17
41.113281,fourth,filtered_pd,7.807716e-17
41.162109,fourth,filtered_pd,4.901010e-17
41.210938,fourth,filtered_pd,2.170491e-17
41.259766,fourth,filtered_pd,1.039120e-17
41.308594,fourth,filtered_pd,7.313359e-18
41.357422,fourth,filtered_pd,5.814136e-18
41.406250,fourth,filtered_pd,4.678073e-18
41.455078,fourth,filtered_pd,5.549447e-18
41.503906,fourth,filtered_pd,9.057540e-18
41.552734,fourth,filtered_pd,1.188769e-17
41.601563,fourth,filtered_pd,9.408667e-18
41.650391,fourth,filtered_pd,4.687672e-18
41.699219,fourth,filtered_pd,4.403915e-18
41.748047,fourth,filtered_pd,5.953022e-18
41.796875,fourth,filtered_pd,1.724671e-18
41.845703,fourth,filtered_pd,7.691974e-18
41.894531,fourth,filtered_pd,4.827615e-17
41.943359,fourth,filtered_pd,6.606898e-17
41.992188,fourth,filtered_pd,3.183012e-17
42.041016,fourth,filtered_pd,1.140607e-17
42.089844,fourth,filtered_pd,4.525868e-18
42.138672,fourth,filtered_pd,2.996183e-18
42.187500,fourth,filtered_pd,2.628133e-18
42.236328,fourth,filtered_pd,3.434888e-18
42.285156,fourth,filtered_pd,7.139976e-18
42.333984,fourth,filtered_pd,1.290920e-17
42.382813,fourth,filtered_pd,1.391243e-17
42.431641,fourth,filtered_pd,8.531196e-18
42.480469,fourth,filtered_pd,4.112369e-18
42.529297,fourth,filtered_pd,5.606633e-18
42.578125,fourth,filtered_pd,5.164643e-18
42.626953,fourth,filtered_pd,7.744376e-19
42.675781,fourth,filtered_pd,1.302097e-17
42.724609,fourth,filtered_pd,4.996863e-17
42.773438,fourth,filtered_pd,4.890538e-17
42.822266,fourth,filtered_pd,1.788116e-17
42.871094,fourth,filtered_pd,5.096689e-18
42.919922,fourth,filtered_pd,1.659677e-18
42.968750,fourth,filtered_pd,1.293765e-18
43.017578,fourth,filtered_pd,2.204292e-18
43.066406,fourth,filtered_pd,4.850477e-18
43.115234,fourth,filtered_pd,1.038341e-17
43.164063,fourth,filtered_pd,1.576543e-17
43.212891,fourth,filtered_pd,1.302517e-17
43.261719,fourth,filtered_pd,6.362467e-18
43.310547,fourth,filtered_pd,4.065918e-18
43.359375,fourth,filtered_pd,5.885707e-18
43.408203,fourth,filtered_pd,3.291264e-18
43.457031,fourth,filtered_pd,1.025453e-18
43.505859,fourth,filtered_pd,1.761003e-17
43.554688,fourth,filtered_pd,4.511869e-17
43.603516,fourth,filtered_pd,3.174341e-17
43.652344,fourth,filtered_pd,9.448496e-18
43.701172,fourth,filtered_pd,2.673120e-18
43.750000,fourth,filtered_pd,1.222641e-18
43.798828,fourth,filtered_pd,1.654380e-18
43.847656,fourth,filtered_pd,3.562915e-18
43.896484,fourth,filtered_pd,7.308643e-18
43.945313,fourth,filtered_pd,1.305664e-17
43.994141,fourth,filtered_pd,1.593391e-17
44.042969,fourth,filtered_pd,9.720284e-18
44.091797,fourth,filtered_pd,4.393193e-18
44.140625,fourth,filtered_pd,4.490924e-18
44.189453,fourth,filtered_pd,5.019043e-18
44.238281,fourth,filtered_pd,1.320554e-18
44.287109,fourth,filtered_pd,2.422627e-18
44.335938,fourth,filtered_pd,1.966862e-17
44.384766,fourth,filtered_pd,3.608607e-17
44.433594,fourth,filtered_pd,1.889686e-17
44.482422,fourth,filtered_pd,6.349616e-18
44.531250,fourth,filtered_pd,2.967817e-18
44.580078,fourth,filtered_pd,2.195125e-18
44.628906,fourth,filtered_pd,2.987285e-18
44.677734,fourth,filtered_pd,5.316951e-18
44.726563,fourth,filtered_pd,9.283500e-18
44.775391,fourth,filtered_pd,1.367812e-17
44.824219,fourth,filtered_pd,1.318153e-17
44.873047,fourth,filtered_pd,5.743932e-18
44.921875,fourth,filtered_pd,3.851349e-18
44.970703,fourth,filtered_pd,4.881812e-18
45.019531,fourth,filtered_pd,3.274162e-18
45.068359,fourth,filtered_pd,1.892536e-19
45.117188,fourth,filtered_pd,4.272249e-18
45.166016,fourth,filtered_pd,1.872627e-17
45.214844,fourth,filtered_pd,2.649172e-17
45.263672,fourth,filtered_pd,1.216863e-17
45.312500,fourth,filtered_pd,6.808416e-18
45.361328,fourth,filtered_pd,4.316328e-18
45.410156,fourth,filtered_pd,3.375047e-18
45.458984,fourth,filtered_pd,4.233229e-18
45.507813,fourth,filtered_pd,6.383288e-18
45.556641,fourth,filtered_pd,9.681123e-18
45.605469,fourth,filtered_pd,1.186331e-17
45.654297,fourth,filtered_pd,8.800250e-18
45.703125,fourth,filtered_pd,3.176198e-18
45.751953,fourth,filtered_pd,4.844896e-18
45.800781,fourth,filtered_pd,4.665724e-18
45.849609,fourth,filtered_pd,1.480448e-18
45.898438,fourth,filtered_pd,2.894573e-19
45.947266,fourth,filtered_pd,5.530872e-18
45.996094,fourth,filtered_pd,1.585871e-17
46.044922,fourth,filtered_pd,1.947096e-17
46.093750,fourth,filtered_pd,1.061314e-17
46.142578,fourth,filtered_pd,8.388921e-18
46.191406,fourth,filtered_pd,5.314434e-18
46.240234,fourth,filtered_pd,3.951522e-18
46.289063,fourth,filtered_pd,4.606757e-18
46.337891,fourth,filtered_pd,6.174059e-18
46.386719,fourth,filtered_pd,8.299445e-18
46.435547,fourth,filtered_pd,8.459918e-18
46.484375,fourth,filtered_pd,4.748475e-18
46.533203,fourth,filtered_pd,3.282529e-18
46.582031,fourth,filtered_pd,6.580356e-18
46.630859,fourth,filtered_pd,3.697157e-18
46.679688,fourth,filtered_pd,4.108439e-19
46.728516,fourth,filtered_pd,1.291299e-18
46.777344,fourth,filtered_pd,5.657848e-18
46.826172,fourth,filtered_pd,1.296213e-17
46.875000,fourth,filtered_pd,1.613069e-17
46.923828,fourth,filtered_pd,1.165483e-17
46.972656,fourth,filtered_pd,9.190993e-18
47.021484,fourth,filtered_pd,5.171712e-18
47.070313,fourth,filtered_pd,3.569350e-18
47.119141,fourth,filtered_pd,3.928267e-18
47.167969,fourth,filtered_pd,4.802254e-18
47.216797,fourth,filtered_pd,5.698169e-18
47.265625,fourth,filtered_pd,4.988891e-18
47.314453,fourth,filtered_pd,2.844186e-18
47.363281,fourth,filtered_pd,5.961026e-18
47.412109,fourth,filtered_pd,7.815340e-18
47.460938,fourth,filtered_pd,2.361485e-18
47.509766,fourth,filtered_pd,4.807034e-19
47.558594,fourth,filtered_pd,2.403889e-18
47.607422,fourth,filtered_pd,4.835017e-18
47.656250,fourth,filtered_pd,1.161514e-17
47.705078,fourth,filtered_pd,1.553508e-17
47.753906,fourth,filtered_pd,1.256597e-17
47.802734,fourth,filtered_pd,8.314037e-18
47.851563,fourth,filtered_pd,3.918399e-18
47.900391,fourth,filtered_pd,2.443175e-18
47.949219,fourth,filtered_pd,2.511711e-18
47.998047,fourth,filtered_pd,2.842471e-18
48.046875,fourth,filtered_pd,3.022274e-18
48.095703,fourth,filtered_pd,2.999365e-18
48.144531,fourth,filtered_pd,3.829606e-18
48.193359,fourth,filtered_pd,9.820529e-18
48.242188,fourth,filtered_pd,7.775530e-18
48.291016,fourth,filtered_pd,1.340938e-18
48.339844,fourth,filtered_pd,1.403984e-18
48.388672,fourth,filtered_pd,2.896640e-18
48.437500,fourth,filtered_pd,3.939426e-18
48.486328,fourth,filtered_pd,1.215590e-17
48.535156,fourth,filtered_pd,1.554660e-17
48.583984,fourth,filtered_pd,1.173699e-17
48.632813,fourth,filtered_pd,6.037805e-18
48.681641,fourth,filtered_pd,2.153393e-18
48.730469,fourth,filtered_pd,1.095370e-18
48.779297,fourth,filtered_pd,1.033587e-18
48.828125,fourth,filtered_pd,1.119547e-18
48.876953,fourth,filtered_pd,1.404540e-18
48.925781,fourth,filtered_pd,3.322208e-18
48.974609,fourth,filtered_pd,7.158418e-18
49.023438,fourth,filtered_pd,1.302207e-17
49.072266,fourth,filtered_pd,6.508374e-18
49.121094,fourth,filtered_pd,1.133812e-18
49.169922,fourth,filtered_pd,2.479307e-18
49.218750,fourth,filtered_pd,2.539010e-18
49.267578,fourth,filtered_pd,3.838228e-18
49.316406,fourth,filtered_pd,1.359216e-17
49.365234,fourth,filtered_pd,1.431683e-17
49.414063,fourth,filtered_pd,9.078192e-18
49.462891,fourth,filtered_pd,3.371265e-18
49.511719,fourth,filtered_pd,7.329976e-19
49.560547,fourth,filtered_pd,1.791116e-19
49.609375,fourth,filtered_pd,1.298073e-19
49.658203,fourth,filtered_pd,3.110751e-19
49.707031,fourth,filtered_pd,1.555292e-18
49.755859,fourth,filtered_pd,5.747213e-18
49.804688,fourth,filtered_pd,1.122392e-17
49.853516,fourth,filtered_pd,1.428097e-17
49.902344,fourth,filtered_pd,4.869191e-18
49.951172,fourth,filtered_pd,1.716350e-18
50.000000,fourth,filtered_pd,1.467355e-18
