time_s,method,displacement_m
7.530000,unshaped,3.499688e-03
7.540000,unshaped,3.406871e-03
7.550000,unshaped,3.314573e-03
7.560000,unshaped,3.222664e-03
7.570000,unshaped,3.130992e-03
7.580000,unshaped,3.039391e-03
7.590000,unshaped,2.947677e-03
7.600000,unshaped,2.855655e-03
7.610000,unshaped,2.763118e-03
7.620000,unshaped,2.669851e-03
7.630000,unshaped,2.575633e-03
7.640000,unshaped,2.480240e-03
7.650000,unshaped,2.383444e-03
7.660000,unshaped,2.285020e-03
7.670000,unshaped,2.184747e-03
7.680000,unshaped,2.082409e-03
7.690000,unshaped,1.977798e-03
7.700000,unshaped,1.870718e-03
7.710000,unshaped,1.760985e-03
7.720000,unshaped,1.648430e-03
7.730000,unshaped,1.532900e-03
7.740000,unshaped,1.414262e-03
7.750000,unshaped,1.292403e-03
7.760000,unshaped,1.167232e-03
7.770000,unshaped,1.038683e-03
7.780000,unshaped,9.067107e-04
7.790000,unshaped,7.712991e-04
7.800000,unshaped,6.324566e-04
7.810000,unshaped,4.902193e-04
7.820000,unshaped,3.446501e-04
7.830000,unshaped,1.958396e-04
7.840000,unshaped,4.390569e-05
7.850000,unshaped,-1.110066e-04
7.860000,unshaped,-2.687257e-04
7.870000,unshaped,-4.290541e-04
7.880000,unshaped,-5.917693e-04
7.890000,unshaped,-7.566251e-04
7.900000,unshaped,-9.233525e-04
7.910000,unshaped,-1.091661e-03
7.920000,unshaped,-1.261242e-03
7.930000,unshaped,-1.431768e-03
7.940000,unshaped,-1.602895e-03
7.950000,unshaped,-1.774268e-03
7.960000,unshaped,-1.945516e-03
7.970000,unshaped,-2.116264e-03
7.980000,unshaped,-2.286127e-03
7.990000,unshaped,-2.454714e-03
8.000000,unshaped,-2.621636e-03
8.010000,unshaped,-2.786500e-03
8.020000,unshaped,-2.948918e-03
8.030000,unshaped,-3.108508e-03
8.040000,unshaped,-3.264892e-03
8.050000,unshaped,-3.417706e-03
8.060000,unshaped,-3.566596e-03
8.070000,unshaped,-3.711221e-03
8.080000,unshaped,-3.851259e-03
8.090000,unshaped,-3.986405e-03
8.100000,unshaped,-4.116375e-03
8.110000,unshaped,-4.240905e-03
8.120000,unshaped,-4.359755e-03
8.130000,unshaped,-4.472711e-03
8.140000,unshaped,-4.579584e-03
8.150000,unshaped,-4.680210e-03
8.160000,unshaped,-4.774455e-03
8.170000,unshaped,-4.862212e-03
8.180000,unshaped,-4.943403e-03
8.190000,unshaped,-5.017977e-03
8.200000,unshaped,-5.085913e-03
8.210000,unshaped,-5.147218e-03
8.220000,unshaped,-5.201926e-03
8.230000,unshaped,-5.250100e-03
8.240000,unshaped,-5.291827e-03
8.250000,unshaped,-5.327221e-03
8.260000,unshaped,-5.356420e-03
8.270000,unshaped,-5.379582e-03
8.280000,unshaped,-5.396889e-03
8.290000,unshaped,-5.408543e-03
8.300000,unshaped,-5.414760e-03
8.310000,unshaped,-5.415775e-03
8.320000,unshaped,-5.411836e-03
8.330000,unshaped,-5.403201e-03
8.340000,unshaped,-5.390140e-03
8.350000,unshaped,-5.372927e-03
8.360000,unshaped,-5.351844e-03
8.370000,unshaped,-5.327174e-03
8.380000,unshaped,-5.299200e-03
8.390000,unshaped,-5.268206e-03
8.400000,unshaped,-5.234467e-03
8.410000,unshaped,-5.198258e-03
8.420000,unshaped,-5.159840e-03
8.430000,unshaped,-5.119467e-03
8.440000,unshaped,-5.077380e-03
8.450000,unshaped,-5.033808e-03
8.460000,unshaped,-4.988960e-03
8.470000,unshaped,-4.943034e-03
8.480000,unshaped,-4.896204e-03
8.490000,unshaped,-4.848629e-03
8.500000,unshaped,-4.800444e-03
8.510000,unshaped,-4.751766e-03
8.520000,unshaped,-4.702687e-03
8.530000,unshaped,-4.653279e-03
8.540000,unshaped,-4.603591e-03
8.550000,unshaped,-4.553647e-03
8.560000,unshaped,-4.503452e-03
8.570000,unshaped,-4.452986e-03
8.580000,unshaped,-4.402210e-03
8.590000,unshaped,-4.351060e-03
8.600000,unshaped,-4.299457e-03
8.610000,unshaped,-4.247299e-03
8.620000,unshaped,-4.194469e-03
8.630000,unshaped,-4.140830e-03
8.640000,unshaped,-4.086233e-03
8.650000,unshaped,-4.030515e-03
8.660000,unshaped,-3.973502e-03
8.670000,unshaped,-3.915008e-03
8.680000,unshaped,-3.854841e-03
8.690000,unshaped,-3.792803e-03
8.700000,unshaped,-3.728692e-03
8.710000,unshaped,-3.662304e-03
8.720000,unshaped,-3.593436e-03
8.730000,unshaped,-3.521886e-03
8.740000,unshaped,-3.447459e-03
8.750000,unshaped,-3.369964e-03
8.760000,unshaped,-3.289221e-03
8.770000,unshaped,-3.205058e-03
8.780000,unshaped,-3.117319e-03
8.790000,unshaped,-3.025858e-03
8.800000,unshaped,-2.930548e-03
8.810000,unshaped,-2.831278e-03
8.820000,unshaped,-2.727958e-03
8.830000,unshaped,-2.620514e-03
8.840000,unshaped,-2.508897e-03
8.850000,unshaped,-2.393079e-03
8.860000,unshaped,-2.273055e-03
8.870000,unshaped,-2.148843e-03
8.880000,unshaped,-2.020486e-03
8.890000,unshaped,-1.888050e-03
8.900000,unshaped,-1.751628e-03
8.910000,unshaped,-1.611335e-03
8.920000,unshaped,-1.467310e-03
8.930000,unshaped,-1.319716e-03
8.940000,unshaped,-1.168739e-03
8.950000,unshaped,-1.014586e-03
8.960000,unshaped,-8.574866e-04
8.970000,unshaped,-6.976888e-04
8.980000,unshaped,-5.354593e-04
8.990000,unshaped,-3.710822e-04
9.000000,unshaped,-2.048567e-04
9.010000,unshaped,-3.709570e-05
9.020000,unshaped,1.318757e-04
9.030000,unshaped,3.017227e-04
9.040000,unshaped,4.721021e-04
9.050000,unshaped,6.426650e-04
9.060000,unshaped,8.130583e-04
9.070000,unshaped,9.829270e-04
9.080000,unshaped,1.151917e-03
9.090000,unshaped,1.319675e-03
9.100000,unshaped,1.485853e-03
9.110000,unshaped,1.650111e-03
9.120000,unshaped,1.812115e-03
9.130000,unshaped,1.971543e-03
9.140000,unshaped,2.128085e-03
9.150000,unshaped,2.281443e-03
9.160000,unshaped,2.431338e-03
9.170000,unshaped,2.577507e-03
9.180000,unshaped,2.719704e-03
9.190000,unshaped,2.857705e-03
9.200000,unshaped,2.991306e-03
9.210000,unshaped,3.120324e-03
9.220000,unshaped,3.244602e-03
9.230000,unshaped,3.364002e-03
9.240000,unshaped,3.478413e-03
9.250000,unshaped,3.587746e-03
9.260000,unshaped,3.691939e-03
9.270000,unshaped,3.790950e-03
9.280000,unshaped,3.884765e-03
9.290000,unshaped,3.973390e-03
9.300000,unshaped,4.056856e-03
9.310000,unshaped,4.135215e-03
9.320000,unshaped,4.208540e-03
9.330000,unshaped,4.276925e-03
9.340000,unshaped,4.340482e-03
9.350000,unshaped,4.399340e-03
9.360000,unshaped,4.453646e-03
9.370000,unshaped,4.503559e-03
9.380000,unshaped,4.549252e-03
9.390000,unshaped,4.590910e-03
9.400000,unshaped,4.628726e-03
9.410000,unshaped,4.662899e-03
9.420000,unshaped,4.693638e-03
9.430000,unshaped,4.721152e-03
9.440000,unshaped,4.745651e-03
9.450000,unshaped,4.767348e-03
9.460000,unshaped,4.786452e-03
9.470000,unshaped,4.803169e-03
9.480000,unshaped,4.817697e-03
9.490000,unshaped,4.830228e-03
9.500000,unshaped,4.840947e-03
9.510000,unshaped,4.850024e-03
9.520000,unshaped,4.857621e-03
9.530000,unshaped,4.863883e-03
9.540000,unshaped,4.868943e-03
9.550000,unshaped,4.872917e-03
9.560000,unshaped,4.875903e-03
9.570000,unshaped,4.877985e-03
9.580000,unshaped,4.879226e-03
9.590000,unshaped,4.879671e-03
9.600000,unshaped,4.879347e-03
9.610000,unshaped,4.878261e-03
9.620000,unshaped,4.876401e-03
9.630000,unshaped,4.873737e-03
9.640000,unshaped,4.870220e-03
9.650000,unshaped,4.865782e-03
9.660000,unshaped,4.860341e-03
9.670000,unshaped,4.853795e-03
9.680000,unshaped,4.846027e-03
9.690000,unshaped,4.836909e-03
9.700000,unshaped,4.826296e-03
9.710000,unshaped,4.814032e-03
9.720000,unshaped,4.799952e-03
9.730000,unshaped,4.783881e-03
9.740000,unshaped,4.765637e-03
9.750000,unshaped,4.745033e-03
9.760000,unshaped,4.721877e-03
9.770000,unshaped,4.695975e-03
9.780000,unshaped,4.667135e-03
9.790000,unshaped,4.635164e-03
9.800000,unshaped,4.599873e-03
9.810000,unshaped,4.561080e-03
9.820000,unshaped,4.518607e-03
9.830000,unshaped,4.472286e-03
9.840000,unshaped,4.421961e-03
9.850000,unshaped,4.367486e-03
9.860000,unshaped,4.308727e-03
9.870000,unshaped,4.245569e-03
9.880000,unshaped,4.177909e-03
9.890000,unshaped,4.105665e-03
9.900000,unshaped,4.028769e-03
9.910000,unshaped,3.947177e-03
9.920000,unshaped,3.860861e-03
9.930000,unshaped,3.769817e-03
9.940000,unshaped,3.674059e-03
9.950000,unshaped,3.573626e-03
9.960000,unshaped,3.468576e-03
9.970000,unshaped,3.358990e-03
9.980000,unshaped,3.244969e-03
9.990000,unshaped,3.126638e-03
10.000000,unshaped,3.004140e-03
10.010000,unshaped,2.877640e-03
10.020000,unshaped,2.747320e-03
10.030000,unshaped,2.613384e-03
10.040000,unshaped,2.476050e-03
10.050000,unshaped,2.335555e-03
10.060000,unshaped,2.192149e-03
10.070000,unshaped,2.046096e-03
10.080000,unshaped,1.897672e-03
10.090000,unshaped,1.747165e-03
10.100000,unshaped,1.594870e-03
10.110000,unshaped,1.441090e-03
10.120000,unshaped,1.286133e-03
10.130000,unshaped,1.130310e-03
10.140000,unshaped,9.739360e-04
10.150000,unshaped,8.173238e-04
10.160000,unshaped,6.607853e-04
10.170000,unshaped,5.046284e-04
10.180000,unshaped,3.491559e-04
10.190000,unshaped,1.946635e-04
10.200000,unshaped,4.143783e-05
10.210000,unshaped,-1.102444e-04
10.220000,unshaped,-2.601184e-04
10.230000,unshaped,-4.079326e-04
10.240000,unshaped,-5.534500e-04
10.250000,unshaped,-6.964492e-04
10.260000,unshaped,-8.367253e-04
10.270000,unshaped,-9.740914e-04
10.280000,unshaped,-1.108379e-03
10.290000,unshaped,-1.239438e-03
10.300000,unshaped,-1.367138e-03
10.310000,unshaped,-1.491371e-03
10.320000,unshaped,-1.612044e-03
10.330000,unshaped,-1.729089e-03
10.340000,unshaped,-1.842457e-03
10.350000,unshaped,-1.952116e-03
10.360000,unshaped,-2.058056e-03
10.370000,unshaped,-2.160285e-03
10.380000,unshaped,-2.258831e-03
10.390000,unshaped,-2.353736e-03
10.400000,unshaped,-2.445060e-03
10.410000,unshaped,-2.532880e-03
10.420000,unshaped,-2.617285e-03
10.430000,unshaped,-2.698377e-03
10.440000,unshaped,-2.776271e-03
10.450000,unshaped,-2.851091e-03
10.460000,unshaped,-2.922971e-03
10.470000,unshaped,-2.992050e-03
10.480000,unshaped,-3.058474e-03
10.490000,unshaped,-3.122393e-03
10.500000,unshaped,-3.183958e-03
10.510000,unshaped,-3.243323e-03
10.520000,unshaped,-3.300639e-03
10.530000,unshaped,-3.356055e-03
10.540000,unshaped,-3.409717e-03
10.550000,unshaped,-3.461764e-03
10.560000,unshaped,-3.512329e-03
10.570000,unshaped,-3.561535e-03
10.580000,unshaped,-3.609497e-03
10.590000,unshaped,-3.656320e-03
10.600000,unshaped,-3.702093e-03
10.610000,unshaped,-3.746897e-03
10.620000,unshaped,-3.790797e-03
10.630000,unshaped,-3.833841e-03
10.640000,unshaped,-3.876066e-03
10.650000,unshaped,-3.917492e-03
10.660000,unshaped,-3.958121e-03
10.670000,unshaped,-3.997941e-03
10.680000,unshaped,-4.036924e-03
10.690000,unshaped,-4.075024e-03
10.700000,unshaped,-4.112181e-03
10.710000,unshaped,-4.148319e-03
10.720000,unshaped,-4.183345e-03
10.730000,unshaped,-4.217155e-03
10.740000,unshaped,-4.249629e-03
10.750000,unshaped,-4.280636e-03
10.760000,unshaped,-4.310030e-03
10.770000,unshaped,-4.337658e-03
10.780000,unshaped,-4.363356e-03
10.790000,unshaped,-4.386952e-03
10.800000,unshaped,-4.408267e-03
10.810000,unshaped,-4.427117e-03
10.820000,unshaped,-4.443314e-03
10.830000,unshaped,-4.456666e-03
10.840000,unshaped,-4.466984e-03
10.850000,unshaped,-4.474075e-03
10.860000,unshaped,-4.477753e-03
10.870000,unshaped,-4.477832e-03
10.880000,unshaped,-4.474133e-03
10.890000,unshaped,-4.466485e-03
10.900000,unshaped,-4.454723e-03
10.910000,unshaped,-4.438694e-03
10.920000,unshaped,-4.418256e-03
10.930000,unshaped,-4.393278e-03
10.940000,unshaped,-4.363643e-03
10.950000,unshaped,-4.329250e-03
10.960000,unshaped,-4.290014e-03
10.970000,unshaped,-4.245863e-03
10.980000,unshaped,-4.196748e-03
10.990000,unshaped,-4.142632e-03
11.000000,unshaped,-4.083503e-03
11.010000,unshaped,-4.019362e-03
11.020000,unshaped,-3.950232e-03
11.030000,unshaped,-3.876156e-03
11.040000,unshaped,-3.797195e-03
11.050000,unshaped,-3.713429e-03
11.060000,unshaped,-3.624957e-03
11.070000,unshaped,-3.531897e-03
11.080000,unshaped,-3.434384e-03
11.090000,unshaped,-3.332570e-03
11.100000,unshaped,-3.226624e-03
11.110000,unshaped,-3.116731e-03
11.120000,unshaped,-3.003087e-03
11.130000,unshaped,-2.885906e-03
11.140000,unshaped,-2.765409e-03
11.150000,unshaped,-2.641832e-03
11.160000,unshaped,-2.515418e-03
11.170000,unshaped,-2.386419e-03
11.180000,unshaped,-2.255091e-03
11.190000,unshaped,-2.121698e-03
11.200000,unshaped,-1.986506e-03
11.210000,unshaped,-1.849782e-03
11.220000,unshaped,-1.711794e-03
11.230000,unshaped,-1.572810e-03
11.240000,unshaped,-1.433092e-03
11.250000,unshaped,-1.292901e-03
11.260000,unshaped,-1.152490e-03
11.270000,unshaped,-1.012106e-03
11.280000,unshaped,-8.719871e-04
11.290000,unshaped,-7.323612e-04
11.300000,unshaped,-5.934457e-04
11.310000,unshaped,-4.554462e-04
11.320000,unshaped,-3.185549e-04
11.330000,unshaped,-1.829504e-04
11.340000,unshaped,-4.879649e-05
11.350000,unshaped,8.375817e-05
11.360000,unshaped,2.145808e-04
11.370000,unshaped,3.435547e-04
11.380000,unshaped,4.705797e-04
11.390000,unshaped,5.955722e-04
11.400000,unshaped,7.184651e-04
11.410000,unshaped,8.392078e-04
11.420000,unshaped,9.577660e-04
11.430000,unshaped,1.074121e-03
11.440000,unshaped,1.188270e-03
11.450000,unshaped,1.300224e-03
11.460000,unshaped,1.410009e-03
11.470000,unshaped,1.517664e-03
11.480000,unshaped,1.623238e-03
11.490000,unshaped,1.726796e-03
11.500000,unshaped,1.828409e-03
11.510000,unshaped,1.928158e-03
11.520000,unshaped,2.026132e-03
11.530000,unshaped,2.122428e-03
11.540000,unshaped,2.217145e-03
11.550000,unshaped,2.310389e-03
11.560000,unshaped,2.402266e-03
11.570000,unshaped,2.492884e-03
11.580000,unshaped,2.582351e-03
11.590000,unshaped,2.670773e-03
11.600000,unshaped,2.758252e-03
11.610000,unshaped,2.844889e-03
11.620000,unshaped,2.930775e-03
11.630000,unshaped,3.015997e-03
11.640000,unshaped,3.100633e-03
11.650000,unshaped,3.184753e-03
11.660000,unshaped,3.268416e-03
11.670000,unshaped,3.351671e-03
11.680000,unshaped,3.434554e-03
11.690000,unshaped,3.517090e-03
11.700000,unshaped,3.599291e-03
11.710000,unshaped,3.681156e-03
11.720000,unshaped,3.762668e-03
11.730000,unshaped,3.843798e-03
11.740000,unshaped,3.924503e-03
11.750000,unshaped,4.004725e-03
11.760000,unshaped,4.084394e-03
11.770000,unshaped,4.163423e-03
11.780000,unshaped,4.241715e-03
11.790000,unshaped,4.319158e-03
11.800000,unshaped,4.395629e-03
11.810000,unshaped,4.470994e-03
11.820000,unshaped,4.545106e-03
11.830000,unshaped,4.617810e-03
11.840000,unshaped,4.688943e-03
11.850000,unshaped,4.758332e-03
11.860000,unshaped,4.825799e-03
11.870000,unshaped,4.891160e-03
11.880000,unshaped,4.954228e-03
11.890000,unshaped,5.014811e-03
11.900000,unshaped,5.072718e-03
11.910000,unshaped,5.127756e-03
11.920000,unshaped,5.179734e-03
11.930000,unshaped,5.228464e-03
11.940000,unshaped,5.273761e-03
11.950000,unshaped,5.315445e-03
11.960000,unshaped,5.353345e-03
11.970000,unshaped,5.387295e-03
11.980000,unshaped,5.417139e-03
11.990000,unshaped,5.442733e-03
12.000000,unshaped,5.463941e-03
12.010000,unshaped,5.480643e-03
12.020000,unshaped,5.492729e-03
12.030000,unshaped,5.500106e-03
12.040000,unshaped,5.502693e-03
12.050000,unshaped,5.500427e-03
12.060000,unshaped,5.493259e-03
12.070000,unshaped,5.481159e-03
12.080000,unshaped,5.464110e-03
12.090000,unshaped,5.442116e-03
12.100000,unshaped,5.415196e-03
12.110000,unshaped,5.383384e-03
12.120000,unshaped,5.346734e-03
12.130000,unshaped,5.305316e-03
12.140000,unshaped,5.259214e-03
12.150000,unshaped,5.208531e-03
12.160000,unshaped,5.153380e-03
12.170000,unshaped,5.093893e-03
12.180000,unshaped,5.030214e-03
12.190000,unshaped,4.962498e-03
12.200000,unshaped,4.890914e-03
12.210000,unshaped,4.815639e-03
12.220000,unshaped,4.736861e-03
12.230000,unshaped,4.654775e-03
12.240000,unshaped,4.569585e-03
12.250000,unshaped,4.481500e-03
12.260000,unshaped,4.390731e-03
12.270000,unshaped,4.297494e-03
12.280000,unshaped,4.202008e-03
12.290000,unshaped,4.104490e-03
12.300000,unshaped,4.005158e-03
12.310000,unshaped,3.904226e-03
12.320000,unshaped,3.801906e-03
12.330000,unshaped,3.698405e-03
12.340000,unshaped,3.593923e-03
12.350000,unshaped,3.488655e-03
12.360000,unshaped,3.382786e-03
12.370000,unshaped,3.276494e-03
12.380000,unshaped,3.169944e-03
12.390000,unshaped,3.063295e-03
12.400000,unshaped,2.956690e-03
12.410000,unshaped,2.850263e-03
12.420000,unshaped,2.744133e-03
12.430000,unshaped,2.638407e-03
12.440000,unshaped,2.533181e-03
12.450000,unshaped,2.428534e-03
12.460000,unshaped,2.324533e-03
12.470000,unshaped,2.221233e-03
12.480000,unshaped,2.118672e-03
12.490000,unshaped,2.016877e-03
12.500000,unshaped,1.915864e-03
12.510000,unshaped,1.815633e-03
12.520000,unshaped,1.716176e-03
12.530000,unshaped,1.617469e-03
12.540000,unshaped,1.519483e-03
12.550000,unshaped,1.422176e-03
12.560000,unshaped,1.325498e-03
12.570000,unshaped,1.229392e-03
12.580000,unshaped,1.133792e-03
12.590000,unshaped,1.038630e-03
12.600000,unshaped,9.438308e-04
12.610000,unshaped,8.493159e-04
12.620000,unshaped,7.550052e-04
12.630000,unshaped,6.608171e-04
12.640000,unshaped,5.666703e-04
12.650000,unshaped,4.724845e-04
12.660000,unshaped,3.781819e-04
12.670000,unshaped,2.836880e-04
12.680000,unshaped,1.889330e-04
12.690000,unshaped,9.385294e-05
12.700000,unshaped,-1.609857e-06
12.710000,unshaped,-9.750528e-05
12.720000,unshaped,-1.938748e-04
12.730000,unshaped,-2.907507e-04
12.740000,unshaped,-3.881552e-04
12.750000,unshaped,-4.860998e-04
12.760000,unshaped,-5.845852e-04
12.770000,unshaped,-6.836001e-04
12.780000,unshaped,-7.831215e-04
12.790000,unshaped,-8.831140e-04
12.800000,unshaped,-9.835299e-04
12.810000,unshaped,-1.084309e-03
12.820000,unshaped,-1.185379e-03
12.830000,unshaped,-1.286656e-03
12.840000,unshaped,-1.388042e-03
12.850000,unshaped,-1.489430e-03
12.860000,unshaped,-1.590700e-03
12.870000,unshaped,-1.691723e-03
12.880000,unshaped,-1.792359e-03
12.890000,unshaped,-1.892460e-03
12.900000,unshaped,-1.991869e-03
12.910000,unshaped,-2.090421e-03
12.920000,unshaped,-2.187946e-03
12.930000,unshaped,-2.284266e-03
12.940000,unshaped,-2.379202e-03
12.950000,unshaped,-2.472570e-03
12.960000,unshaped,-2.564183e-03
12.970000,unshaped,-2.653854e-03
12.980000,unshaped,-2.741397e-03
12.990000,unshaped,-2.826626e-03
13.000000,unshaped,-2.909358e-03
13.010000,unshaped,-2.989415e-03
13.020000,unshaped,-3.066621e-03
13.030000,unshaped,-3.140809e-03
13.040000,unshaped,-3.211818e-03
13.050000,unshaped,-3.279495e-03
13.060000,unshaped,-3.343697e-03
13.070000,unshaped,-3.404290e-03
13.080000,unshaped,-3.461152e-03
13.090000,unshaped,-3.514172e-03
13.100000,unshaped,-3.563252e-03
13.110000,unshaped,-3.608306e-03
13.120000,unshaped,-3.649264e-03
13.130000,unshaped,-3.686067e-03
13.140000,unshaped,-3.718674e-03
13.150000,unshaped,-3.747055e-03
13.160000,unshaped,-3.771197e-03
13.170000,unshaped,-3.791102e-03
13.180000,unshaped,-3.806785e-03
13.190000,unshaped,-3.818278e-03
13.200000,unshaped,-3.825625e-03
13.210000,unshaped,-3.828887e-03
13.220000,unshaped,-3.828135e-03
13.230000,unshaped,-3.823455e-03
13.240000,unshaped,-3.814946e-03
13.250000,unshaped,-3.802717e-03
13.260000,unshaped,-3.786890e-03
13.270000,unshaped,-3.767594e-03
13.280000,unshaped,-3.744970e-03
13.290000,unshaped,-3.719167e-03
13.300000,unshaped,-3.690338e-03
13.310000,unshaped,-3.658647e-03
13.320000,unshaped,-3.624258e-03
13.330000,unshaped,-3.587343e-03
13.340000,unshaped,-3.548074e-03
13.350000,unshaped,-3.506627e-03
13.360000,unshaped,-3.463176e-03
13.370000,unshaped,-3.417897e-03
13.380000,unshaped,-3.370962e-03
13.390000,unshaped,-3.322541e-03
13.400000,unshaped,-3.272801e-03
13.410000,unshaped,-3.221904e-03
13.420000,unshaped,-3.170006e-03
13.430000,unshaped,-3.117256e-03
13.440000,unshaped,-3.063797e-03
13.450000,unshaped,-3.009762e-03
13.460000,unshaped,-2.955276e-03
13.470000,unshaped,-2.900457e-03
13.480000,unshaped,-2.845409e-03
13.490000,unshaped,-2.790229e-03
13.500000,unshaped,-2.735001e-03
13.510000,unshaped,-2.679801e-03
13.520000,unshaped,-2.624692e-03
13.530000,unshaped,-2.569725e-03
13.540000,unshaped,-2.514944e-03
13.550000,unshaped,-2.460379e-03
13.560000,unshaped,-2.406050e-03
13.570000,unshaped,-2.351968e-03
13.580000,unshaped,-2.298132e-03
13.590000,unshaped,-2.244535e-03
13.600000,unshaped,-2.191159e-03
13.610000,unshaped,-2.137978e-03
13.620000,unshaped,-2.084960e-03
13.630000,unshaped,-2.032064e-03
13.640000,unshaped,-1.979247e-03
13.650000,unshaped,-1.926458e-03
13.660000,unshaped,-1.873644e-03
13.670000,unshaped,-1.820748e-03
13.680000,unshaped,-1.767710e-03
13.690000,unshaped,-1.714472e-03
13.700000,unshaped,-1.660974e-03
13.710000,unshaped,-1.607156e-03
13.720000,unshaped,-1.552964e-03
13.730000,unshaped,-1.498341e-03
13.740000,unshaped,-1.443240e-03
13.750000,unshaped,-1.387615e-03
13.760000,unshaped,-1.331427e-03
13.770000,unshaped,-1.274643e-03
13.780000,unshaped,-1.217239e-03
13.790000,unshaped,-1.159196e-03
13.800000,unshaped,-1.100507e-03
13.810000,unshaped,-1.041173e-03
13.820000,unshaped,-9.812038e-04
13.830000,unshaped,-9.206208e-04
13.840000,unshaped,-8.594558e-04
13.850000,unshaped,-7.977511e-04
13.860000,unshaped,-7.355603e-04
13.870000,unshaped,-6.729480e-04
13.880000,unshaped,-6.099902e-04
13.890000,unshaped,-5.467735e-04
13.900000,unshaped,-4.833959e-04
13.910000,unshaped,-4.199655e-04
13.920000,unshaped,-3.566008e-04
13.930000,unshaped,-2.934303e-04
13.940000,unshaped,-2.305914e-04
13.950000,unshaped,-1.682305e-04
13.960000,unshaped,-1.065017e-04
13.970000,unshaped,-4.556661e-05
13.980000,unshaped,1.440683e-05
13.990000,unshaped,7.324503e-05
14.000000,unshaped,1.307697e-04
14.010000,unshaped,1.867987e-04
14.020000,unshaped,2.411473e-04
14.030000,unshaped,2.936286e-04
14.040000,unshaped,3.440554e-04
14.050000,unshaped,3.922405e-04
14.060000,unshaped,4.379978e-04
14.070000,unshaped,4.811440e-04
14.080000,unshaped,5.214989e-04
14.090000,unshaped,5.588866e-04
14.100000,unshaped,5.931366e-04
14.110000,unshaped,6.240848e-04
14.120000,unshaped,6.515741e-04
14.130000,unshaped,6.754556e-04
